fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13532,9963,7.43572674899083e-07,0.007204610951008645,0.0,0.0,0.0,0.0,0.0,3,264,100000.0,100000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14897,10184,4.907579654333948e-07,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,150,66000.0,66000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14895,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13533,9407,1.442530989304221e-06,0.09510086455331412,0.0,0.0,0.0,0.0,0.0,3,785,194000.0,194000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14894,1105,0.00014668710228871,6.8645533141210375,0.0,0.0,0.0,0.0,0.0,97,103,19727339.0,19727339.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14893,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14905,9887,8.439401145569612e-07,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,3,632,113498.0,113498.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14907,10532,0.0,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,1,953,-2.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14922,10532,0.0,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,866,-76746.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14908,10532,0.0,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,1,580,-1818182.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14921,10532,0.0,0.002881844380403458,0.0,0.0,0.0,0.0,0.0,1,838,0.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13511,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13512,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13513,8212,3.412925707664651e-06,0.8011527377521613,0.0,0.0,0.0,0.0,0.0,6,155,458990.2,458990.2,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13514,8696,2.5547744321450185e-06,0.02881844380403458,0.0,0.0,0.0,0.0,0.0,2,348,343581.0,343581.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13515,10532,0.0,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,1,754,0.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14919,7773,4.363983414622224e-06,0.053314121037463975,0.0,0.0,0.0,0.0,0.0,2,472,586894.0,586894.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14918,10532,0.0,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,1,306,0.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14917,6938,6.477402849854143e-06,0.04899135446685879,0.0,0.0,0.0,0.0,0.0,4,457,871119.0,871119.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14916,7436,5.074638127203525e-06,0.025936599423631124,0.0,0.0,0.0,0.0,0.0,5,472,682467.0,682467.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13518,7862,4.141008276600236e-06,0.5994236311239193,0.0,0.0,0.0,0.0,0.0,3,166,556907.0,556907.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14915,10532,0.0,0.004322766570605188,0.0,0.0,0.0,0.0,0.0,1,514,0.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14914,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14913,9675,1.1058412821099162e-06,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,4,335,148720.0,148720.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14912,9900,8.253656691379821e-07,0.005763688760806916,0.0,0.0,0.0,0.0,0.0,4,335,111000.0,111000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13521,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14911,10333,3.197362502066057e-07,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,474,43000.0,43000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14934,10131,5.502437794253214e-07,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,972,74000.0,74000.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14935,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13714,7179,5.798587919212021e-06,0.023054755043227664,0.0,0.0,0.0,0.0,0.0,11,64,779828.0,779828.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13384,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14967,10532,0.0,0.1642651296829971,0.0,0.0,0.0,0.0,0.0,7,108,-371948.22,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13386,10532,0.0,0.02881844380403458,0.0,0.0,0.0,0.0,0.0,6,689,-803995.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13387,10340,3.141668908716116e-07,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,826,42251.0,42251.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14966,10532,0.0,0.0,2.0,0.0,-2.0,2672.612419124244,0.0,0,9999,0.0,0.0,1
