fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
recent_2025,recent21_sunday0,SKU-05994,9962,2.4622646453275227e-06,0.02828520919269299,0.0,0.0,0.0,0.0,0.0,4,571,411200.0,411200.0,0
recent_2025,recent21_sunday0,SKU-05996,12794,5.043331164593027e-07,0.01885680612846199,0.0,0.0,0.0,0.0,0.0,1,92,84224.0,84224.0,0
recent_2025,recent21_sunday0,SKU-05997,10203,2.2223959972097096e-06,0.01296405421331762,0.0,0.0,0.0,0.0,0.0,4,98,371141.76,371141.76,0
recent_2025,recent21_sunday0,SKU-05998,3404,3.304067993630424e-05,0.1803182086034178,0.0,0.0,0.0,0.0,0.0,33,231,5517817.76,5517817.76,0
recent_2025,recent21_sunday0,SKU-06001,9565,2.926823864448013e-06,0.009428403064230996,0.0,0.0,0.0,0.0,0.0,2,69,488781.73,488781.73,0
recent_2025,recent21_sunday0,SKU-06002,12035,8.766428601068807e-07,0.009428403064230996,0.0,0.0,0.0,0.0,0.0,2,79,146400.0,146400.0,0
recent_2025,recent21_sunday0,SKU-06004,11320,1.3049942740259086e-06,0.004714201532115498,0.0,0.0,0.0,0.0,0.0,4,268,217935.0,217935.0,0
recent_2025,recent21_sunday0,SKU-06005,9300,3.2334485669630816e-06,0.020035356511490868,0.0,0.0,0.0,0.0,0.0,3,308,539988.28,539988.28,0
recent_2025,recent21_sunday0,SKU-06007,11088,1.467053443192115e-06,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,76,244999.0,244999.0,0
recent_2025,recent21_sunday0,SKU-06008,12739,5.378419514672132e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,457,89820.0,89820.0,0
