bucket_name,bucket_label,sku_count,weight_sum,actual_total,pred_total,signed_bias,bias_ratio,segment_wrmsse,mean_rmsse,mean_weighted_rmsse,family_name,model,fold
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,14588.142857142859,-10391.857142857141,0.5839929086126044,0.2045694723814414,0.8217240302856816,0.0005114236809536035,profit_rank,recent18_21_28_w35_50_15_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,13755.6,-11224.4,0.5506645316253003,0.20469286890233643,0.8219995075106755,0.0005117321722558411,profit_rank,recent14_18_21_w20_45_35_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,17717.14285714286,-7262.857142857141,0.7092531167791376,0.20521201318448282,0.8244045742253673,0.000513030032961207,profit_rank,recent28_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,14280.000000000004,-10700.0,0.5716573258606887,0.2052396516675402,0.8244555079506043,0.0005130991291688506,profit_rank,recent18_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,12384.0,-12596.0,0.4957566052842274,0.2052493731093419,0.8239372481469508,0.0005131234327733548,profit_rank,recent14_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,22532.571428571435,-2447.428571428568,0.9020244767242368,0.20547000510685268,0.8235105065221185,0.0005136750127671316,profit_rank,recent84_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,23459.142857142855,-1520.8571428571447,0.9391170078920278,0.205806445860201,0.8253027306009764,0.0005145161146505025,profit_rank,recent56_sunday0,seasonal_2024
profit_rank,rank_101_500,400,0.24252768973569175,24980.0,0.0,-24980.0,0.0,0.21249419759833238,0.850680262600148,0.0005312354939958309,profit_rank,zero,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,0.0,-16935.0,0.0,0.06824944339986369,51.094328586505576,4.8847297022519105e-06,profit_rank,zero,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,15620.571428571431,-1314.4285714285693,0.9223839048462611,0.07032967377872654,51.10408595929819,5.0336153577674306e-06,profit_rank,recent56_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,14187.571428571431,-2747.4285714285697,0.837766249103716,0.07037362344769246,51.10353462967931,5.036760910942776e-06,profit_rank,recent84_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,17430.714285714286,495.7142857142865,1.029271584630309,0.07041037687257212,51.1051380688069,5.0393914165883285e-06,profit_rank,recent21_28_56_w25_50_25_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,17403.27142857143,468.2714285714303,1.027651102956683,0.07042614649130957,51.10519144690753,5.040520075244029e-06,profit_rank,recent21_28_56_w35_45_20_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,17737.857142857145,802.8571428571432,1.0474081572398668,0.07055216579090762,51.10577866198881,5.049539492621501e-06,profit_rank,recent21_28_w50_50_sunday0,seasonal_2024
profit_rank,rank_2001_plus,13972,0.13497180045902646,16935.0,16849.142857142855,-85.85714285714278,0.994930195284491,0.07061956517015136,51.10578938598232,5.05436338177436e-06,profit_rank,recent21_sunday0,seasonal_2024
